camera_id,age_days,daily_usage_hours,avg_temperature_c,avg_humidity_percent,vibration_level,signal_strength_dbm,avg_power_consumption_w,firmware_version,camera_type,location_type,manufacturer,weather_exposure,needs_maintenance
CAM_042233,304,962,21.0,18.9,0.52,-50.8,17.7,3,Bullet,Indoor,Axis,Medium,1
CAM_003060,128,969,22.7,64.2,0.04,-43.6,17.4,5,Dome,Indoor,Axis,High,1
CAM_020243,551,999,19.2,53.0,0.05,-47.1,11.0,6,Bullet,Outdoor_Commercial,Dahua,Low,0
CAM_016672,2580,978,13.4,70.8,0.76,-45.4,19.8,10,Bullet,Indoor,Axis,Medium,0
CAM_015531,389,984,21.6,87.9,1.15,-43.5,15.5,2,PTZ,Outdoor_Commercial,Dahua,Low,0
CAM_047324,709,1043,18.8,65.9,1.73,-53.8,13.5,6,Dome,Indoor,Dahua,Low,0
CAM_000582,247,971,12.3,50.9,0.77,-60.4,24.0,2,Bullet,Outdoor_Residential,Axis,Low,0
CAM_021071,106,1037,18.2,74.5,0.18,-56.3,20.6,6,PTZ,Outdoor_Residential,Axis,Low,0
CAM_039249,500,958,33.5,42.7,1.17,-54.8,8.6,6,Bullet,Outdoor_Commercial,Bosch,Low,0
CAM_011471,88,1033,24.4,70.6,0.16,-51.2,16.2,3,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_007035,660,1041,30.5,50.4,0.25,-55.6,10.7,4,PTZ,Warehouse,Dahua,Medium,0
CAM_048147,613,991,26.0,84.5,0.16,-59.8,14.5,10,PTZ,Outdoor_Residential,Dahua,High,0
CAM_034728,442,1012,16.1,68.8,0.25,-58.5,15.4,2,PTZ,Outdoor_Residential,Axis,High,0
CAM_034948,482,978,29.4,67.6,0.77,-45.9,13.7,7,Dome,Warehouse,Axis,Low,0
CAM_042036,77,1042,29.9,81.3,0.21,-50.5,11.7,5,Dome,Outdoor_Residential,Axis,Medium,1
CAM_040318,785,983,19.9,74.1,0.03,-44.9,14.5,3,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_010327,96,1026,16.0,74.4,0.72,-59.9,15.2,1,Dome,Outdoor_Commercial,Axis,High,0
CAM_021101,21,986,23.7,86.0,0.77,-55.6,13.6,4,Bullet,Outdoor_Commercial,Dahua,High,0
CAM_026997,736,1104,18.9,54.1,0.28,-57.8,16.3,1,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_042555,443,965,22.5,18.6,0.59,-54.6,20.5,2,Bullet,Outdoor_Commercial,Hikvision,High,0
CAM_019154,1161,919,12.6,82.7,1.49,-61.9,13.0,10,Bullet,Outdoor_Residential,Hikvision,High,0
CAM_038829,421,1103,17.3,59.3,0.65,-61.9,15.1,3,Dome,Outdoor_Residential,Bosch,Low,0
CAM_016065,425,1064,17.0,27.9,0.22,-59.7,11.8,5,PTZ,Indoor,Bosch,Low,0
CAM_006163,169,997,23.3,43.1,0.51,-73.9,13.3,4,Dome,Indoor,Dahua,Low,0
CAM_009471,427,974,27.1,77.9,0.51,-51.7,16.2,9,Bullet,Outdoor_Residential,Bosch,High,0
CAM_012511,1665,1003,17.9,70.2,0.06,-54.3,12.4,2,Dome,Outdoor_Commercial,Bosch,Low,0
CAM_033529,449,992,5.1,57.8,0.02,-53.2,15.3,3,Bullet,Warehouse,Hikvision,Low,0
CAM_026783,15,1070,20.1,36.3,0.06,-51.2,14.7,6,PTZ,Indoor,Hikvision,High,0
CAM_013584,127,1079,28.3,58.2,0.5,-61.4,16.6,6,Bullet,Outdoor_Commercial,Hikvision,High,0
CAM_034319,228,980,30.0,48.2,0.28,-60.3,14.8,3,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_016569,129,917,26.1,56.8,0.47,-67.8,15.3,4,PTZ,Outdoor_Commercial,Dahua,Low,0
CAM_048433,322,924,26.7,70.6,0.03,-66.5,9.1,7,Dome,Outdoor_Residential,Bosch,Low,0
CAM_018740,255,1025,22.9,60.5,0.51,-53.1,18.1,5,Bullet,Outdoor_Residential,Hikvision,Medium,0
CAM_020446,34,1029,21.0,83.5,0.29,-55.3,18.9,5,Dome,Indoor,Dahua,Low,0
CAM_001652,111,1072,28.2,39.3,0.53,-51.3,12.6,6,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_001415,1006,999,32.8,55.6,0.14,-58.4,21.5,1,PTZ,Outdoor_Residential,Hikvision,Low,0
CAM_017198,37,1007,24.3,75.9,0.39,-65.4,11.6,9,Dome,Indoor,Dahua,High,0
CAM_047405,720,1007,35.0,44.1,0.75,-65.6,17.0,8,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_039166,105,1071,21.4,69.2,0.25,-58.3,19.9,2,PTZ,Outdoor_Residential,Axis,Medium,0
CAM_010355,27,952,24.0,55.9,1.07,-49.9,12.7,9,PTZ,Warehouse,Hikvision,Medium,1
CAM_040135,816,990,19.9,40.7,0.1,-52.2,14.5,3,Bullet,Indoor,Hikvision,Medium,0
CAM_007614,102,933,25.7,60.7,0.46,-44.8,13.4,8,Dome,Outdoor_Commercial,Hikvision,Low,1
CAM_004327,1477,958,25.5,68.9,0.2,-55.0,14.4,10,Dome,Outdoor_Commercial,Dahua,High,0
CAM_015021,651,952,20.4,46.3,0.55,-52.5,17.3,1,Dome,Indoor,Dahua,High,0
CAM_008776,1327,1005,26.5,76.2,0.96,-44.5,14.8,9,Bullet,Outdoor_Commercial,Axis,Medium,0
CAM_031887,143,987,22.9,54.0,0.97,-70.1,16.4,8,Dome,Warehouse,Hikvision,Low,0
CAM_031749,1275,1036,12.5,79.8,0.47,-49.0,16.7,6,PTZ,Outdoor_Commercial,Hikvision,High,0
CAM_021183,124,981,21.6,24.0,0.12,-56.9,16.0,7,Dome,Outdoor_Commercial,Hikvision,Medium,0
CAM_044094,41,953,13.4,68.4,0.3,-44.8,18.6,10,Thermal,Indoor,Hikvision,Low,0
CAM_038245,552,998,25.7,34.3,1.14,-64.7,15.9,7,Thermal,Outdoor_Commercial,Dahua,Medium,0
CAM_033333,9,1004,27.9,68.4,0.01,-48.8,14.8,5,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_006630,193,1052,22.3,84.0,0.07,-59.0,15.2,7,Dome,Outdoor_Residential,Hikvision,High,0
CAM_023764,99,978,17.4,77.6,0.08,-58.4,12.2,4,Thermal,Warehouse,Axis,Low,1
CAM_035886,237,885,33.4,58.4,0.1,-64.0,15.2,3,Bullet,Indoor,Dahua,Medium,0
CAM_039839,816,983,9.7,78.5,0.15,-61.6,11.7,8,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_029348,335,1068,13.4,32.2,0.01,-68.2,12.9,6,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_016788,768,912,12.0,55.7,0.16,-64.8,15.4,8,PTZ,Warehouse,Axis,High,0
CAM_006805,586,1077,22.3,80.5,1.14,-49.8,16.2,9,Bullet,Indoor,Bosch,Low,0
CAM_013546,318,999,30.4,57.2,0.22,-49.4,14.9,7,Bullet,Outdoor_Commercial,Dahua,High,0
CAM_013176,517,941,13.9,37.8,0.42,-60.3,17.7,5,Bullet,Outdoor_Commercial,Hikvision,Medium,0
CAM_013470,61,926,17.5,47.2,0.89,-44.9,19.1,2,Thermal,Indoor,Axis,Medium,0
CAM_041457,167,1030,30.7,43.2,0.11,-60.7,7.5,6,Thermal,Outdoor_Commercial,Axis,Low,0
CAM_012846,1046,1030,35.0,66.3,0.89,-53.5,18.5,9,Bullet,Warehouse,Bosch,Medium,0
CAM_014246,14,970,27.6,82.5,0.08,-53.6,13.6,7,Dome,Outdoor_Residential,Dahua,High,1
CAM_040365,521,1013,28.6,72.5,0.36,-59.6,10.1,4,Dome,Outdoor_Commercial,Axis,Low,0
CAM_035224,187,1018,15.7,82.9,0.51,-56.0,9.1,2,Bullet,Indoor,Axis,Low,1
CAM_025207,149,1007,28.4,48.9,0.02,-58.0,12.1,9,Bullet,Outdoor_Residential,Dahua,Low,0
CAM_039870,91,1001,32.1,56.6,2.74,-64.9,13.4,1,PTZ,Outdoor_Residential,Axis,Low,0
CAM_010523,206,953,17.4,46.1,0.14,-58.6,10.5,8,Bullet,Outdoor_Residential,Hikvision,High,1
CAM_014669,180,1079,23.2,54.0,0.13,-57.1,12.3,3,Dome,Outdoor_Residential,Axis,Low,0
CAM_015295,562,1002,17.1,52.7,0.13,-54.3,12.4,10,PTZ,Indoor,Dahua,Low,0
CAM_046346,32,990,21.5,42.0,0.67,-57.8,13.8,1,Bullet,Indoor,Axis,Medium,0
CAM_039456,47,964,20.7,79.6,0.73,-46.2,19.6,8,Dome,Outdoor_Residential,Axis,Low,0
CAM_040425,41,1068,28.9,94.2,0.44,-54.5,13.2,9,Bullet,Outdoor_Commercial,Axis,High,0
CAM_002552,602,980,27.7,87.7,0.23,-54.8,17.7,10,PTZ,Warehouse,Axis,Low,0
CAM_025714,170,942,24.5,52.0,0.13,-46.2,18.4,4,Bullet,Indoor,Axis,Low,0
CAM_015932,800,975,19.3,93.8,0.03,-63.0,21.2,10,Thermal,Indoor,Dahua,Medium,0
CAM_034433,257,990,15.2,66.4,0.24,-56.6,16.4,8,Dome,Indoor,Hikvision,Medium,0
CAM_025102,336,947,24.9,83.0,0.78,-46.7,17.9,4,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_020221,723,921,29.7,85.8,0.27,-56.1,14.8,3,Bullet,Indoor,Bosch,High,0
CAM_022829,490,954,29.5,22.3,0.13,-42.6,13.6,4,Thermal,Outdoor_Residential,Dahua,Medium,0
CAM_041610,90,1082,16.9,53.5,1.51,-66.1,11.7,10,Thermal,Indoor,Hikvision,Low,0
CAM_026666,808,1020,27.3,85.6,0.59,-48.1,14.9,2,Bullet,Warehouse,Dahua,Medium,0
CAM_012877,400,1099,27.6,66.8,0.65,-53.5,13.8,8,PTZ,Indoor,Axis,Medium,0
CAM_042917,31,1112,27.9,53.6,0.11,-45.7,14.5,7,Bullet,Indoor,Axis,Low,0
CAM_009032,165,1008,26.2,54.7,2.68,-53.6,15.1,5,PTZ,Outdoor_Residential,Bosch,High,0
CAM_034579,296,1043,21.6,59.5,0.85,-52.3,18.6,1,Dome,Warehouse,Dahua,Low,1
CAM_020927,14,990,23.6,81.7,0.63,-57.1,15.6,9,Bullet,Outdoor_Residential,Bosch,Low,1
CAM_036295,1060,1038,34.4,65.2,0.51,-59.4,20.8,1,Dome,Outdoor_Residential,Dahua,Low,0
CAM_027209,476,965,21.9,59.7,0.02,-46.9,15.0,1,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_004295,128,968,29.5,76.2,0.65,-63.3,12.9,2,Bullet,Outdoor_Commercial,Hikvision,Medium,0
CAM_033370,347,992,21.9,81.4,0.11,-48.7,12.4,9,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_012300,1053,1009,32.5,35.7,0.25,-60.6,16.6,4,Thermal,Outdoor_Commercial,Hikvision,High,0
CAM_003259,824,995,25.2,81.5,0.03,-57.9,14.8,7,Dome,Outdoor_Residential,Hikvision,High,0
CAM_049451,295,978,9.7,55.1,0.23,-51.5,15.7,7,Dome,Indoor,Axis,Low,0
CAM_032499,242,917,27.6,66.9,0.2,-46.9,17.2,1,Dome,Outdoor_Commercial,Bosch,Medium,0
CAM_021424,63,1084,31.5,64.0,0.28,-56.3,16.0,2,Bullet,Warehouse,Axis,Low,0
CAM_010360,774,1004,20.5,66.0,0.21,-55.8,14.4,6,Bullet,Outdoor_Residential,Axis,Low,0
CAM_041763,151,901,24.9,79.8,0.29,-48.6,15.2,8,Dome,Outdoor_Residential,Dahua,Low,0
CAM_031403,251,997,19.6,72.3,0.2,-58.4,15.7,6,Thermal,Warehouse,Axis,Medium,0
CAM_019659,232,963,17.9,81.4,0.69,-54.1,17.1,5,Thermal,Outdoor_Commercial,Axis,High,1
CAM_026909,787,1031,35.4,62.5,0.17,-51.4,9.3,6,Dome,Indoor,Dahua,Low,0
CAM_048752,117,953,5.7,69.1,0.15,-50.9,10.3,3,PTZ,Indoor,Axis,Medium,1
CAM_017182,225,978,20.1,78.0,0.31,-48.9,16.4,1,PTZ,Warehouse,Axis,Medium,1
CAM_017300,207,1041,19.0,73.9,0.87,-71.5,14.4,9,Dome,Indoor,Dahua,Low,0
CAM_014167,745,958,21.2,84.3,1.72,-54.0,12.4,2,Dome,Indoor,Dahua,Low,0
CAM_049275,544,958,19.2,57.0,0.12,-65.6,14.4,7,Dome,Indoor,Bosch,Low,0
CAM_021795,282,1081,17.1,35.3,0.72,-66.7,12.6,10,Bullet,Outdoor_Commercial,Axis,Medium,0
CAM_020312,119,1010,40.5,76.9,0.39,-56.1,13.4,4,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_045159,183,1046,31.7,87.9,0.13,-54.5,20.5,7,PTZ,Indoor,Hikvision,High,0
CAM_013476,35,1025,20.5,69.0,0.88,-57.3,16.5,1,Dome,Indoor,Dahua,High,0
CAM_006107,31,1003,43.2,69.5,0.53,-44.8,17.9,8,Dome,Outdoor_Residential,Axis,Medium,1
CAM_049621,629,1018,28.9,67.4,0.81,-69.0,15.3,1,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_016427,333,1010,19.8,54.8,0.76,-45.4,18.4,5,PTZ,Indoor,Dahua,Low,0
CAM_039114,317,1047,21.4,67.0,0.08,-45.9,14.0,9,Bullet,Indoor,Dahua,Medium,0
CAM_015250,12,1035,28.4,70.5,0.43,-61.9,15.6,2,Thermal,Outdoor_Residential,Dahua,Low,0
CAM_021353,86,973,22.7,48.9,0.96,-46.1,15.0,8,Bullet,Outdoor_Residential,Bosch,Medium,0
CAM_049538,61,988,45.0,21.6,0.13,-53.6,15.5,6,Dome,Warehouse,Bosch,Low,0
CAM_039948,1539,910,33.1,71.5,0.66,-67.3,17.7,4,Dome,Indoor,Hikvision,Low,0
CAM_042689,105,1013,15.6,58.7,0.76,-54.9,19.4,6,PTZ,Indoor,Dahua,Low,0
CAM_034875,180,1104,21.1,67.3,0.3,-48.7,17.6,1,PTZ,Outdoor_Commercial,Axis,High,0
CAM_044107,100,995,22.4,57.2,0.09,-51.0,17.2,3,Bullet,Outdoor_Residential,Hikvision,Low,1
CAM_032356,493,1037,25.8,76.3,0.03,-50.6,16.9,7,Dome,Outdoor_Commercial,Dahua,Medium,0
CAM_033642,77,1033,30.9,78.8,0.46,-47.6,17.0,1,Dome,Outdoor_Commercial,Hikvision,High,1
CAM_006877,77,1070,24.5,70.5,0.33,-67.6,13.5,7,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_049033,652,1016,31.2,64.3,0.09,-74.0,17.6,3,Dome,Warehouse,Axis,Low,0
CAM_043075,322,995,21.8,68.3,0.4,-39.6,20.9,3,Bullet,Indoor,Bosch,High,0
CAM_001626,81,980,6.4,77.5,0.23,-64.9,15.6,3,Dome,Indoor,Dahua,High,0
CAM_032875,387,994,34.8,58.6,0.61,-62.0,14.3,10,PTZ,Outdoor_Residential,Bosch,Medium,0
CAM_015957,241,969,5.4,92.6,1.28,-50.8,10.0,8,PTZ,Warehouse,Axis,High,0
CAM_033744,1085,1019,22.3,72.3,0.43,-45.5,11.6,7,PTZ,Outdoor_Commercial,Axis,High,0
CAM_029410,1,981,31.2,77.7,0.01,-54.9,6.3,3,Dome,Indoor,Hikvision,Medium,1
CAM_036587,75,1025,27.3,71.3,0.02,-42.5,10.0,2,Thermal,Outdoor_Residential,Hikvision,Low,1
CAM_018886,157,946,27.8,24.7,0.29,-57.1,15.3,6,Bullet,Outdoor_Commercial,Hikvision,Medium,0
CAM_003536,108,969,27.7,46.9,0.13,-40.3,12.0,9,Bullet,Outdoor_Residential,Hikvision,High,0
CAM_015701,46,1016,23.2,67.7,1.21,-57.1,10.3,9,Thermal,Outdoor_Commercial,Hikvision,Low,0
CAM_005193,967,1083,24.5,55.9,0.08,-54.6,12.1,10,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_017563,33,1000,29.4,76.3,0.59,-55.4,14.0,3,Dome,Warehouse,Bosch,Low,1
CAM_001018,901,974,26.8,34.7,0.64,-60.5,14.4,2,Bullet,Warehouse,Axis,High,0
CAM_048019,72,998,24.0,48.7,0.32,-52.9,21.0,1,Dome,Outdoor_Residential,Dahua,High,1
CAM_018727,36,1067,13.2,84.2,1.12,-51.0,12.2,9,PTZ,Outdoor_Commercial,Dahua,Medium,0
CAM_022185,169,994,15.6,69.7,1.15,-57.3,18.6,3,PTZ,Indoor,Dahua,Medium,0
CAM_002400,151,949,19.8,44.9,1.09,-50.2,21.7,7,Thermal,Indoor,Axis,High,0
CAM_004646,413,1007,31.1,89.5,0.13,-55.4,18.9,8,Dome,Outdoor_Commercial,Dahua,High,0
CAM_016484,175,968,17.6,78.8,0.01,-56.7,16.7,1,Bullet,Outdoor_Residential,Bosch,High,1
CAM_026651,234,1010,16.4,78.7,0.26,-45.3,17.5,5,Dome,Outdoor_Commercial,Dahua,Low,0
CAM_021809,90,979,21.8,76.2,0.06,-58.5,13.3,2,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_033717,93,949,35.4,60.4,0.21,-74.7,17.8,8,PTZ,Outdoor_Residential,Hikvision,Low,0
CAM_029072,250,1009,16.2,57.4,0.03,-49.3,19.4,2,Bullet,Warehouse,Dahua,Low,0
CAM_000910,325,909,42.7,35.1,0.26,-62.5,17.1,9,Bullet,Outdoor_Commercial,Bosch,Low,0
CAM_027567,355,1001,25.9,71.1,0.05,-54.5,16.2,7,PTZ,Indoor,Dahua,High,0
CAM_005002,703,1067,23.8,41.6,0.13,-57.7,17.5,5,PTZ,Outdoor_Residential,Axis,High,0
CAM_005674,1156,954,19.1,87.3,0.05,-57.8,14.2,5,Dome,Outdoor_Residential,Axis,Medium,0
CAM_024908,244,1026,28.6,83.6,1.11,-35.9,13.2,3,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_021988,207,994,24.7,48.8,0.05,-71.0,13.8,2,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_030866,415,1066,20.9,35.8,0.15,-71.7,14.9,9,Dome,Outdoor_Commercial,Dahua,Medium,0
CAM_015003,31,960,26.3,69.0,0.32,-62.5,20.4,8,Dome,Outdoor_Residential,Bosch,High,0
CAM_011419,275,990,21.8,46.3,0.12,-58.6,11.5,7,Bullet,Indoor,Hikvision,High,0
CAM_032274,88,1066,12.0,68.3,0.44,-61.8,12.0,1,Bullet,Outdoor_Commercial,Dahua,Medium,0
CAM_012239,1764,1019,19.2,64.1,0.62,-59.4,18.3,1,Dome,Indoor,Hikvision,Medium,0
CAM_048697,266,973,31.6,89.8,0.09,-50.7,20.5,9,Dome,Outdoor_Commercial,Axis,Low,0
CAM_022082,273,1046,28.0,78.2,0.59,-59.2,17.5,8,Dome,Warehouse,Hikvision,Low,0
CAM_016705,28,1054,28.8,22.3,0.7,-62.3,18.8,7,Bullet,Indoor,Hikvision,Medium,0
CAM_046001,206,957,12.4,41.0,0.37,-58.4,14.1,8,Bullet,Outdoor_Commercial,Hikvision,High,1
CAM_016558,617,893,15.3,79.3,1.04,-53.5,14.5,3,PTZ,Outdoor_Residential,Bosch,Medium,0
CAM_032009,890,904,24.0,75.7,0.24,-56.6,10.5,7,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_045492,1073,973,31.1,74.5,0.06,-37.8,15.7,2,Bullet,Outdoor_Residential,Axis,Low,0
CAM_024785,211,1009,6.4,39.7,0.42,-39.2,11.0,7,PTZ,Indoor,Axis,Low,0
CAM_007254,141,1028,13.3,66.9,0.94,-43.5,14.7,2,Dome,Outdoor_Residential,Dahua,Low,0
CAM_029454,413,967,31.5,59.3,1.78,-64.5,13.5,5,Bullet,Outdoor_Commercial,Bosch,High,0
CAM_044021,860,1029,34.7,81.7,0.65,-57.0,15.6,5,Dome,Indoor,Dahua,High,0
CAM_030669,102,1041,20.7,70.0,0.04,-30.0,15.4,2,Dome,Outdoor_Commercial,Axis,High,1
CAM_004359,74,936,29.7,69.0,0.57,-56.6,12.7,6,Dome,Warehouse,Hikvision,High,0
CAM_024563,440,1003,20.2,58.3,0.95,-42.0,18.4,5,PTZ,Outdoor_Residential,Bosch,Low,0
CAM_040478,259,1010,22.1,81.1,0.53,-52.6,15.9,3,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_033826,363,969,21.5,64.7,0.72,-53.7,11.6,10,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_021612,33,943,19.0,69.7,0.11,-54.8,14.1,4,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_045521,118,1062,28.9,79.6,0.42,-60.4,9.1,7,Bullet,Indoor,Axis,Low,0
CAM_039540,34,935,18.4,53.3,0.03,-49.2,8.9,4,PTZ,Indoor,Dahua,Medium,0
CAM_026483,102,995,29.6,84.5,0.17,-64.6,16.3,9,Dome,Outdoor_Residential,Hikvision,High,0
CAM_001816,127,1028,32.8,88.4,0.12,-58.4,15.1,7,Bullet,Outdoor_Residential,Axis,High,0
CAM_014497,215,915,22.9,57.2,0.87,-61.7,15.0,6,Bullet,Warehouse,Axis,High,0
CAM_031969,221,1001,32.5,70.5,0.9,-58.4,14.1,1,Bullet,Warehouse,Axis,Medium,0
CAM_047257,1587,969,17.2,57.6,0.07,-54.8,10.1,9,Dome,Outdoor_Residential,Axis,High,0
CAM_041162,179,943,19.3,58.2,0.77,-46.1,11.9,8,Dome,Outdoor_Commercial,Axis,Medium,0
CAM_049043,451,913,16.9,54.2,0.98,-70.7,12.2,7,Bullet,Outdoor_Residential,Hikvision,High,0
CAM_030763,11,1032,25.1,60.2,0.02,-54.9,16.6,1,Bullet,Indoor,Axis,Low,0
CAM_036234,282,963,16.4,50.2,0.11,-50.6,22.4,3,Dome,Warehouse,Axis,Medium,0
CAM_047282,177,1057,3.2,66.5,0.19,-62.9,20.7,3,PTZ,Indoor,Hikvision,Low,0
CAM_029323,1702,983,31.4,37.6,0.03,-60.8,14.4,9,Dome,Indoor,Hikvision,Low,0
CAM_027195,179,997,6.7,68.4,1.5,-70.3,16.4,7,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_037888,90,1009,27.8,67.4,0.95,-45.9,19.2,2,PTZ,Outdoor_Commercial,Axis,High,0
CAM_026415,40,948,19.1,70.0,0.16,-60.7,10.5,8,Dome,Indoor,Axis,High,0
CAM_005239,167,1031,13.1,49.3,0.94,-54.0,17.0,10,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_024673,340,1067,14.5,66.7,0.21,-58.1,9.9,3,Dome,Indoor,Hikvision,High,1
CAM_035272,93,1049,14.1,61.2,0.01,-59.1,14.0,10,PTZ,Outdoor_Commercial,Dahua,Medium,0
CAM_021516,80,1001,19.4,59.5,0.47,-59.4,20.1,9,PTZ,Indoor,Hikvision,Low,0
CAM_049753,969,993,17.8,60.5,0.61,-63.8,16.3,2,Thermal,Outdoor_Residential,Axis,High,0
CAM_027018,60,1048,13.9,66.2,0.4,-43.3,12.6,7,Dome,Indoor,Hikvision,Low,1
CAM_025230,579,939,22.6,57.1,0.57,-49.0,16.5,8,Dome,Outdoor_Residential,Axis,Low,0
CAM_031194,362,959,21.0,78.1,0.65,-62.5,14.0,9,Dome,Indoor,Axis,Low,0
CAM_034185,964,942,18.1,46.3,0.84,-42.9,16.7,6,Thermal,Warehouse,Hikvision,Low,0
CAM_015186,201,1001,6.8,81.7,0.34,-68.6,13.1,6,Dome,Outdoor_Commercial,Dahua,Low,0
CAM_010858,614,1075,20.3,68.6,0.16,-54.0,13.1,3,Bullet,Warehouse,Dahua,Medium,0
CAM_021282,340,1064,25.5,76.9,0.8,-56.9,12.1,6,Dome,Indoor,Dahua,Low,0
CAM_036845,266,994,13.4,75.4,0.16,-47.0,14.6,10,Bullet,Indoor,Dahua,Low,0
CAM_021740,10,998,28.2,37.3,0.07,-59.5,18.9,5,PTZ,Outdoor_Residential,Hikvision,High,0
CAM_040471,975,976,22.3,89.3,0.42,-59.1,16.4,9,PTZ,Indoor,Dahua,High,0
CAM_042309,1488,1064,36.2,45.2,0.76,-53.5,15.3,1,Bullet,Indoor,Hikvision,Medium,0
CAM_024028,84,966,19.6,68.4,0.28,-50.6,15.4,4,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_012521,673,1004,25.0,82.7,1.07,-50.6,17.8,8,PTZ,Outdoor_Commercial,Axis,Medium,0
CAM_008437,8,1001,18.2,86.9,0.35,-43.3,15.8,5,Dome,Outdoor_Commercial,Hikvision,Low,1
CAM_014610,180,969,15.8,80.0,0.1,-57.2,18.9,6,Dome,Indoor,Dahua,Low,0
CAM_040239,703,979,15.2,76.9,0.72,-60.2,20.2,4,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_039747,232,1005,22.6,76.1,1.31,-59.4,16.0,8,Bullet,Outdoor_Commercial,Bosch,Low,0
CAM_016479,285,954,6.0,84.3,0.52,-56.6,13.7,4,Bullet,Indoor,Dahua,Low,0
CAM_022075,144,1069,26.9,41.5,1.4,-53.9,13.5,7,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_002611,1,975,21.3,60.4,0.36,-35.9,14.0,7,Dome,Indoor,Hikvision,High,1
CAM_024795,196,959,23.7,87.8,1.21,-60.4,14.9,1,Dome,Outdoor_Commercial,Dahua,Medium,0
CAM_029802,4,944,31.8,72.8,0.22,-53.9,15.2,7,PTZ,Outdoor_Residential,Dahua,Medium,0
CAM_036923,501,1033,31.6,36.6,0.14,-41.2,14.2,10,Dome,Outdoor_Commercial,Bosch,Low,0
CAM_023804,147,983,34.0,44.9,0.42,-48.6,16.9,9,Thermal,Indoor,Axis,Low,0
CAM_027676,66,996,16.2,67.0,0.64,-51.6,15.6,8,PTZ,Outdoor_Commercial,Bosch,Low,0
CAM_041737,161,1019,28.2,86.1,0.08,-46.7,11.6,2,Dome,Outdoor_Commercial,Hikvision,High,1
CAM_027109,295,996,13.7,72.1,0.13,-42.0,16.8,5,Dome,Outdoor_Commercial,Dahua,High,0
CAM_005703,106,1012,21.5,47.8,0.46,-42.4,12.0,1,Bullet,Outdoor_Commercial,Axis,Low,1
CAM_024509,319,1054,19.1,74.6,0.1,-52.4,17.7,1,PTZ,Outdoor_Residential,Axis,High,0
CAM_010164,901,961,15.3,66.1,0.2,-69.2,19.9,9,Bullet,Indoor,Axis,High,0
CAM_046420,2,1050,15.3,64.8,2.39,-54.0,16.9,5,Dome,Outdoor_Commercial,Axis,Low,0
CAM_023126,35,996,12.1,85.8,1.49,-50.2,10.6,5,PTZ,Outdoor_Commercial,Hikvision,High,0
CAM_008851,231,980,29.9,45.1,0.38,-51.3,15.4,8,Bullet,Outdoor_Residential,Axis,Low,0
CAM_039447,54,992,30.6,43.1,3.33,-48.6,18.9,10,Bullet,Indoor,Dahua,Low,0
CAM_031736,1334,973,16.1,52.2,0.07,-53.7,18.8,1,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_004791,1119,1029,4.8,53.3,0.42,-55.4,17.0,3,Dome,Outdoor_Residential,Axis,Low,0
CAM_045830,159,978,15.7,57.5,0.4,-54.6,19.7,1,Dome,Warehouse,Axis,Low,0
CAM_026490,271,1000,28.9,84.1,0.27,-69.7,18.4,5,PTZ,Outdoor_Commercial,Hikvision,Low,0
CAM_024469,424,1013,18.0,57.8,0.4,-56.2,16.3,9,Dome,Outdoor_Residential,Axis,Medium,0
CAM_000319,105,1011,23.6,71.1,0.59,-44.7,7.8,2,PTZ,Indoor,Dahua,Medium,0
CAM_009432,440,980,25.4,70.4,0.72,-60.2,13.8,1,Bullet,Indoor,Axis,High,0
CAM_010567,207,945,18.4,51.4,0.36,-55.7,21.3,2,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_027913,356,1039,23.0,54.9,0.19,-63.9,14.2,2,Dome,Outdoor_Commercial,Dahua,Medium,0
